Ensembl_ID	start	end	gene_name	chromosome
ENSG00000287266	43403815	43408341	AL359813.2	6
ENSG00000071575	12716889	12742734	TRIB2	2
ENSG00000102882	30114105	30123506	MAPK3	16
ENSG00000207260	109992325	109992431	RNU6-35P	4
ENSG00000230342	11859674	11891172	FANCD2P2	3
ENSG00000037757	13764522	13774282	MRI1	19
ENSG00000264370	12737367	12737444	MIR3125	2
ENSG00000224263	11878830	11879129	CYCSP12	3
ENSG00000225275	11900011	11901245	NUP210P2	3
ENSG00000231897	11906527	11912313	MARK2P14	3
ENSG00000251038	11909634	11910765	AC090958.1	3
ENSG00000225649	12780593	13007029	AC064875.1	2
ENSG00000263988	11952788	11953085	RN7SL147P	3
ENSG00000170522	110045846	110199199	ELOVL6	4
ENSG00000267633	13772118	13774118	AC008686.1	19
ENSG00000124574	43427366	43450427	ABCC10	6
ENSG00000263940	110117736	110118070	RN7SL275P	4
ENSG00000248200	110146374	110147248	AC093770.1	4
ENSG00000166530	110251871	110252099	HSBP1P2	4
ENSG00000250594	110264865	110265017	RNF14P2	4
ENSG00000104979	13774456	13778773	C19orf53	19
ENSG00000212160	110278185	110278291	RNU6-205P	4
ENSG00000250304	110291644	110293573	ZBED1P1	4
ENSG00000176438	95407266	95475836	SYNE3	14
ENSG00000138792	110365733	110565285	ENPEP	4
ENSG00000285876	13000953	13331683	AC093912.1	2
ENSG00000064726	83016423	83067252	BTBD1	15
ENSG00000229370	13537673	13609168	AC073062.1	2
ENSG00000286576	39447404	39448314	AC121334.4	12
ENSG00000258572	95516136	95517911	AL133467.1	14
ENSG00000230448	13710531	14400963	LINC00276	2
ENSG00000247092	95521943	95534889	SNHG10	14
ENSG00000280440	90345873	90346218	AC002064.3	7
ENSG00000255991	39466442	39467345	AC121334.1	12
ENSG00000227718	13723048	13758152	AC016730.1	2
ENSG00000270273	39539581	39539851	AC121334.2	12
ENSG00000251859	14274622	14274725	RNU6-1288P	2
ENSG00000237261	14530941	14531223	Metazoa_SRP	2
ENSG00000273747	83020115	83020802	AC022558.3	15
ENSG00000259767	83022236	83024336	AC022558.1	15
ENSG00000177105	3826978	3840959	RHOG	11
ENSG00000132003	13795460	13832230	ZSWIM4	19
ENSG00000260351	83022571	83090782	AC024270.1	15
ENSG00000184156	132120859	132481095	KCNQ3	8
ENSG00000228505	14616428	14630192	AC011897.1	2
ENSG00000259308	83044368	83044771	FABP5P8	15
ENSG00000252481	95533355	95533629	SCARNA13	14
ENSG00000263643	83067335	83067415	MIR4515	15
ENSG00000286872	83095333	83108754	AC024270.4	15
ENSG00000267582	13796574	13796933	AC020916.2	19
ENSG00000228661	3854318	3855509	STIM1-AS1	11
ENSG00000182512	95533503	95544724	GLRX5	14
ENSG00000266770	13815062	13815319	RN7SL619P	19
ENSG00000134480	87318416	87412930	CCNH	5
ENSG00000162981	14632700	14650814	LRATD1	2
ENSG00000173208	39550033	39619803	ABCD2	12
ENSG00000267519	13823880	13842928	AC020916.1	19
ENSG00000184343	153776412	153785732	SRPK3	X
ENSG00000285732	39611819	39614648	AC121334.3	12
ENSG00000284387	13836287	13836359	MIR24-2	19
ENSG00000207808	13836440	13836517	MIR27A	19
ENSG00000157224	90383721	90513402	CLDN12	7
ENSG00000207980	13836587	13836659	MIR23A	19
ENSG00000258390	95573520	95582305	LINC02318	14
ENSG00000187556	13862063	13880757	NANOS3	19
ENSG00000287291	14705668	14992066	AC068286.2	2
ENSG00000253521	132507962	132565246	HPYR1	8
ENSG00000235127	14886647	14907664	AC068286.1	2
ENSG00000207613	13874699	13874808	MIR181C	19
ENSG00000207585	13874875	13875011	MIR181D	19
ENSG00000276770	43434542	43434620	MIR6780B	6
ENSG00000180116	39626167	39908300	C12orf40	12
ENSG00000132016	13882348	13906452	C19orf57	19
ENSG00000258927	95620914	95643285	AL133467.2	14
ENSG00000171462	43450352	43456632	DLK2	6
ENSG00000270038	95644508	95645232	AL133467.4	14
ENSG00000285190	87412342	87499340	AC018754.1	5
ENSG00000200462	87420341	87420447	RNU6-727P	5
ENSG00000249362	87662040	87705337	LINC02488	5
ENSG00000248708	87665345	87733269	LINC02144	5
ENSG00000287783	87767608	87774070	AC020930.1	5
ENSG00000287862	87863703	88144455	AC114971.1	5
ENSG00000273299	90403434	90513391	AC006153.1	7
ENSG00000187621	95650498	95679833	TCL6	14
ENSG00000151229	39755025	40106089	SLC2A13	12
ENSG00000157152	12004388	12192032	SYN2	3
ENSG00000207076	43474186	43474292	RNU6-1113P	6
ENSG00000199571	39819750	39819883	AC121336.1	12
ENSG00000229014	40068243	40068590	RPL30P13	12
ENSG00000260943	40140926	40142876	LINC02555	12
ENSG00000136404	83107572	83144854	TM6SF1	15
ENSG00000129295	132570416	132675592	LRRC6	8
ENSG00000223914	40156113	40211419	LINC02471	12
ENSG00000225342	40186009	40224915	LRRK2-DT	12
ENSG00000167323	3854527	4093210	STIM1	11
ENSG00000226642	12070195	12071360	ACTG1P12	3
ENSG00000102879	30182827	30189076	CORO1A	16
ENSG00000275033	95662480	95662598	AL133467.5	14
ENSG00000058091	90466424	91210590	CDK14	7
ENSG00000259084	95663256	95692630	AL133467.3	14
ENSG00000137221	43477523	43506556	TJAP1	6
ENSG00000165071	132685007	132760712	TMEM71	8
ENSG00000277468	95670441	95670577	AL133467.6	14
ENSG00000166503	83112738	83207823	HDGFL3	15
ENSG00000157150	12153068	12158912	TIMP4	3
ENSG00000233026	12165299	12165642	MTCO1P5	3
ENSG00000213231	95686426	95692628	TCL1B	14
ENSG00000236062	12257801	12258460	GSTM5P1	3
ENSG00000132024	13906201	13930879	CC2D1A	19
ENSG00000067829	153785766	153794523	IDH3G	X
ENSG00000260579	83113617	83114566	AC024270.2	15
ENSG00000259986	83179182	83439445	AC103876.1	15
ENSG00000287095	132702812	132722283	AF228727.1	8
ENSG00000251464	110399773	110400511	RPL7L1P13	4
ENSG00000100721	95709947	95714196	TCL1A	14
ENSG00000251046	110415898	110418504	ZNF969P	4
ENSG00000199894	110433109	110433188	AC093872.1	4
ENSG00000250511	110512488	110519505	AC098798.1	4
ENSG00000188906	40196744	40369285	LRRK2	12
ENSG00000250103	110595513	110615458	PANCR	4
ENSG00000169594	83255903	83284714	BNC1	15
ENSG00000164093	110617423	110642123	PITX2	4
ENSG00000140600	83447228	83618743	SH3GL3	15
ENSG00000257275	95711747	95757656	AL139020.1	14
ENSG00000258516	95828763	95866486	AL133167.1	14
ENSG00000129292	132775358	132848807	PHF20L1	8
ENSG00000132000	13931187	13953392	PODNL1	19
ENSG00000250366	95876392	95925663	TUNAR	14
ENSG00000164180	88189633	88269476	TMEM161B	5
ENSG00000271358	96019484	96019765	AL137190.1	14
ENSG00000227051	96039362	96093971	C14orf132	14
ENSG00000261416	30183505	30184957	AC012645.3	16
ENSG00000204052	43506969	43510686	LRRC73	6
ENSG00000180879	153793516	153798499	SSR4	X
ENSG00000169627	30192932	30194306	BOLA2B	16
ENSG00000168398	96204679	96244166	BDKRB2	14
ENSG00000132207	30193875	30197561	SLX1A	16
ENSG00000258691	96204844	96263929	AL355102.2	14
ENSG00000258412	96210860	96214818	AL355102.1	14
ENSG00000258788	96223108	96223347	CKS1BP1	14
ENSG00000229368	3854612	3855399	AC090587.1	11
ENSG00000259036	96233431	96234101	AL355102.5	14
ENSG00000284525	3856062	3856141	MIR4687	11
ENSG00000230593	3892398	3892887	PPIAP40	11
ENSG00000206976	3922567	3922703	AC087441.1	11
ENSG00000100739	96256210	96268967	BDKRB1	14
ENSG00000255232	3961277	3961538	AC087441.3	11
ENSG00000255141	3972881	3974237	HNRNPA1P76	11
ENSG00000258793	96259411	96268624	AL355102.4	14
ENSG00000224555	3989163	3989463	AC087441.2	11
ENSG00000258729	96275046	96276723	AL355102.3	14
ENSG00000240385	4018948	4019118	RPS29P20	11
ENSG00000067840	153802166	153830565	PDZD4	X
ENSG00000132017	13952492	13961449	DCAF15	19
ENSG00000249519	110794403	110797344	LINC01438	4
ENSG00000215961	110860582	110860647	MIR297	4
ENSG00000251483	110945109	110945799	LYPLA1P2	4
ENSG00000251312	111063583	111064227	AC004062.1	4
ENSG00000200963	111331412	111331518	RNU6-289P	4
ENSG00000241722	111551854	111552173	AC083795.1	4
ENSG00000248656	111632172	111648962	AC083795.2	4
ENSG00000250855	111802801	111839886	AC139718.2	4
ENSG00000248432	111804418	111809694	AC139718.1	4
ENSG00000251154	90469639	90513397	AC002456.2	7
ENSG00000249815	111826881	112072698	AC004704.1	4
ENSG00000250556	112068010	112068526	CCDC34P1	4
ENSG00000223969	90590619	90597353	AC002456.1	7
ENSG00000250307	112077598	112078400	TUBB8P3	4
ENSG00000167325	4094707	4138932	RRM1	11
ENSG00000171453	43509702	43562419	POLR1C	6
ENSG00000247828	88268891	88439337	TMEM161B-AS1	5
ENSG00000240459	112116510	112116903	AC093663.1	4
ENSG00000223584	90631906	90632568	TVP23CP1	7
ENSG00000184844	153841251	153841565	CYCSP45	X
ENSG00000213599	30193892	30204310	SLX1A-SULT1A3	16
ENSG00000286411	91030149	91033725	AC002458.1	7
ENSG00000174749	112145454	112195256	FAM241A	4
ENSG00000226254	91107374	91107793	PTP4A1P3	7
ENSG00000066739	96279195	96363341	ATG2B	14
ENSG00000243280	112171215	112171527	AC093663.2	4
ENSG00000132005	13961530	14007039	RFX1	19
ENSG00000260526	112229561	112231596	AC109347.1	4
ENSG00000157240	91264433	91271326	FZD1	7
ENSG00000243144	91311368	91515427	AC079760.2	7
ENSG00000275091	14006422	14006773	AC022098.4	19
ENSG00000261052	30199228	30204310	SULT1A3	16
ENSG00000171136	14028148	14031551	RLN3	19
ENSG00000267670	14030855	14031557	AC022098.2	19
ENSG00000225843	91320128	91321103	NIPA2P1	7
ENSG00000235450	91380778	91556848	AC079760.1	7
ENSG00000223665	91638847	91643512	AC000058.1	7
ENSG00000100744	96363452	96387288	GSKIP	14
ENSG00000270137	132826179	132826903	AF230666.2	8
ENSG00000127989	91692008	91880702	MTERF1	7
ENSG00000229899	40286289	40286662	AC084290.1	12
ENSG00000223697	132838117	132844298	AF230666.1	8
ENSG00000222276	96384624	96384815	RNU2-33P	14
ENSG00000205592	40393395	40570832	MUC19	12
ENSG00000156218	83654088	84039842	ADAMTSL3	15
ENSG00000138660	112231740	112273110	AP1AR	4
ENSG00000104998	14031762	14053218	IL27RA	19
ENSG00000287672	91880791	91886490	AC003086.1	7
ENSG00000187867	14053363	14062076	PALM3	19
ENSG00000272567	112272968	112273316	AC109347.2	4
ENSG00000042832	132866958	133134903	TG	8
ENSG00000140057	96392128	96489427	AK7	14
ENSG00000145365	112274537	112285904	TIFA	4
ENSG00000259059	96423700	96424209	PEBP1P1	14
ENSG00000240051	96456576	96457041	RPL23AP10	14
ENSG00000212374	83717427	83717522	RNU6-401P	15
ENSG00000073331	112285509	112442621	ALPK1	4
ENSG00000261665	83739784	83740199	TUBAP4	15
ENSG00000260806	96500810	96502321	AL163051.1	14
ENSG00000200444	83824863	83824953	RNU6-1339P	15
ENSG00000274128	83962176	83962583	AC027807.2	15
ENSG00000259609	84053113	84080097	AC027807.1	15
ENSG00000228887	14070342	14071237	EEF1DP1	19
ENSG00000141854	14072536	14075062	MISP3	19
ENSG00000259404	84080168	84126604	EFL1P1	15
ENSG00000284081	14073361	14073479	MIR1199	19
ENSG00000090060	96501433	96567111	PAPOLA	14
ENSG00000280038	84166547	84169896	DNM1P41	15
ENSG00000259694	84171178	84173194	AC136698.1	15
ENSG00000259511	84172493	84188379	UBE2Q2L	15
ENSG00000188032	14081624	14085875	C19orf67	19
ENSG00000259726	84186752	84197384	CSPG4P11	15
ENSG00000151779	15166914	15561334	NBAS	2
ENSG00000258167	40395853	40443847	AC107023.1	12
ENSG00000207129	88274258	88274376	RNA5SP187	5
ENSG00000240083	88381957	88382725	RPS3AP22	5
ENSG00000207492	40554161	40554267	RNU6-713P	12
ENSG00000206958	88382772	88382907	SNORA70	5
ENSG00000250306	88382948	88383260	AC091826.1	5
ENSG00000248333	1635225	1659012	CDK11B	1
ENSG00000250156	88408982	88439090	LINC02060	5
ENSG00000141858	14087851	14091036	SAMD1	19
ENSG00000229087	15397435	15397782	RPS26P18	2
ENSG00000225151	84199311	84230136	GOLGA2P7	15
ENSG00000234022	15564170	15573868	AC008278.2	2
ENSG00000255276	4137116	4138257	RRM1-AS1	11
ENSG00000231548	4146112	4151104	OR55B1P	11
ENSG00000258130	30204316	30209071	AC106782.1	16
ENSG00000072062	14091688	14118084	PRKACA	19
ENSG00000254480	4179675	4202663	LINC02749	11
ENSG00000255387	4210354	4212091	RDXP1	11
ENSG00000278887	30205418	30206927	AC106782.6	16
ENSG00000284018	4233288	4233872	SSU72P5	11
ENSG00000261444	30214409	30214699	AC106782.3	16
ENSG00000278422	84205454	84205700	RN7SL331P	15
ENSG00000261203	30218220	30221930	AC106782.2	16
ENSG00000284306	4242056	4242640	SSU72P2	11
ENSG00000236175	4278705	4279192	SSU72P6	11
ENSG00000283873	4287499	4288083	SSU72P4	11
ENSG00000184206	84235773	84245368	GOLGA6L4	15
ENSG00000198064	30222937	30254510	NPIPB13	16
ENSG00000284546	4329865	4330449	SSU72P3	11
ENSG00000284438	4338660	4339244	SSU72P7	11
ENSG00000259633	84255913	84256014	UBE2Q2P8	15
ENSG00000221996	4367263	4368386	OR52B4	11
ENSG00000259683	84389729	84395903	AC243562.2	15
ENSG00000175800	4378282	4379209	OR52B3P	11
ENSG00000244056	84394072	84394336	RN7SL417P	15
ENSG00000259570	84394512	84395514	AC243562.1	15
ENSG00000235370	84398316	84411701	DNM1P51	15
ENSG00000132109	4384897	4393702	TRIM21	11
ENSG00000272887	84401807	84408005	CSPG4P5	15
ENSG00000259538	84412773	84421837	UBE2Q2P11	15
ENSG00000259774	84422618	84425882	AC243562.3	15
ENSG00000267783	14119106	14119537	AC022098.3	19
ENSG00000278785	84467901	84468147	Metazoa_SRP	15
ENSG00000197627	84491480	84500599	UBE2Q2P12	15
ENSG00000259551	84500378	84502381	AC048382.4	15
ENSG00000259302	84505463	84505495	AC048382.3	15
ENSG00000225101	4393783	4476361	OR52K3P	11
ENSG00000230373	84507885	84516814	GOLGA6L5P	15
ENSG00000237272	4418060	4419011	OR51R1P	11
ENSG00000251441	112356135	112370959	RTEL1P1	4
ENSG00000171999	4431323	4432277	OR52P2P	11
ENSG00000105011	14119512	14136613	ASF1B	19
ENSG00000248697	112455924	112457785	TOX4P1	4
ENSG00000181963	4449295	4450361	OR52K2	11
ENSG00000137207	43511832	43516985	YIPF3	6
ENSG00000183604	30267553	30335374	SMG1P5	16
ENSG00000178403	112513516	112516180	NEUROG2	4
ENSG00000245526	88507546	88691057	LINC00461	5
ENSG00000196778	4482646	4493497	OR52K1	11
ENSG00000267169	14137146	14171267	AC022098.1	19
ENSG00000249509	112515385	112546881	NEUROG2-AS1	4
ENSG00000259244	84513241	84526949	AC048382.2	15
ENSG00000273724	30336400	30343336	AC106782.4	16
ENSG00000248439	112530371	112530672	RPL23AP94	4
ENSG00000189136	84526781	84571216	UBE2Q2P1	15
ENSG00000167333	4598672	4608231	TRIM68	11
ENSG00000259728	84570649	84580175	LINC00933	15
ENSG00000018236	40692439	41072415	CNTN1	12
ENSG00000275120	84597809	84633988	AC048382.5	15
ENSG00000169217	30350773	30355308	CD2BP2	16
ENSG00000226616	4514966	4515924	OR52M2P	11
ENSG00000260219	30355441	30357104	CD2BP2-DT	16
ENSG00000176371	84600986	84627796	ZSCAN2	15
ENSG00000197790	4545191	4546144	OR52M1	11
ENSG00000169221	30357102	30370494	TBC1D10B	16
ENSG00000171987	4571423	4577820	C11orf40	11
ENSG00000226288	4581743	4593340	OR52I2	11
ENSG00000271904	88433892	88498697	AC091826.2	5
ENSG00000250705	88602780	88603117	H3P23	5
ENSG00000138658	112539333	112636995	ZGRF1	4
ENSG00000232268	4593614	4596574	OR52I1	11
ENSG00000284447	88666853	88666939	MIR9-2	5
ENSG00000245864	88676033	88779088	MEF2C-AS2	5
ENSG00000197428	4637477	4643060	OR51D1	11
ENSG00000198910	153861514	153886173	L1CAM	X
ENSG00000250377	88691757	88695041	AC008525.1	5
ENSG00000271754	43519180	43519724	AL355802.3	6
ENSG00000180785	4643420	4655488	OR51E1	11
ENSG00000250555	88692651	88692859	AC008525.2	5
ENSG00000257680	40728811	40729897	AC016144.1	12
ENSG00000274682	40978744	40979244	AC015540.1	12
ENSG00000180723	4660853	4661763	OR51A9P	11
ENSG00000072071	14147743	14206187	ADGRL1	19
ENSG00000167332	4680171	4697854	OR51E2	11
ENSG00000274653	30359825	30360336	AC106782.5	16
ENSG00000127914	91940862	92110673	AKAP9	7
ENSG00000197674	4690423	4697831	OR51C1P	11
ENSG00000272004	1659325	1662602	FO704657.1	1
ENSG00000240803	14213052	14213323	RN7SL231P	19
ENSG00000240237	133002605	133003075	AF305872.1	8
ENSG00000287254	14217493	14219605	AC011509.3	19
ENSG00000267723	14254189	14293205	AC011509.2	19
ENSG00000250966	112564988	112565398	H3P14	4
ENSG00000267406	14267807	14269377	AC011509.1	19
ENSG00000167346	4704927	4992429	MMP26	11
ENSG00000266913	14305458	14370196	LINC01841	19
ENSG00000284987	153872221	153909223	U52112.1	X
ENSG00000256278	84611689	84614969	AC048382.1	15
ENSG00000276278	84622015	84623237	AC048382.6	15
ENSG00000165966	41188320	41574745	PDZRN4	12
ENSG00000267147	14333743	14343916	LINC01842	19
ENSG00000189339	1659529	1692795	SLC35E2B	1
ENSG00000273769	153880672	153888990	LCA10	X
ENSG00000180209	30370934	30377991	MYLPF	16
ENSG00000257228	41409467	41473510	AC090531.1	12
ENSG00000176700	84631451	84647478	SCAND2P	15
ENSG00000126895	153902531	153907166	AVPR2	X
ENSG00000252364	41658676	41658793	RNA5SP360	12
ENSG00000258239	41698495	41699182	MTND2P17	12
ENSG00000272634	4709569	4712421	OR51F5P	11
ENSG00000257858	41699391	41700251	MTND1P24	12
ENSG00000123146	14380501	14408725	ADGRE5	19
ENSG00000257784	41764144	41774671	LINC02400	12
ENSG00000272664	4718612	4719559	OR51C4P	11
ENSG00000271602	4722740	4724171	KRT8P49	11
ENSG00000269737	1671990	1674397	AL691432.1	1
ENSG00000272559	4736178	4737078	OR51F3P	11
ENSG00000273051	4752046	4752944	OR51F4P	11
ENSG00000258702	96592399	96605974	AL137786.1	14
ENSG00000215914	1699942	1701782	MMP23A	1
ENSG00000254779	84633874	84634635	EGLN1P1	15
ENSG00000201980	4756645	4756797	SNORA62	11
ENSG00000257239	41829898	41932592	AC090630.1	12
ENSG00000280021	4768979	4769938	OR51F1	11
ENSG00000180035	30378106	30400108	ZNF48	16
ENSG00000257128	41911256	41912212	AC006197.1	12
ENSG00000176951	4786754	4787705	OR51N1P	11
ENSG00000231070	4793778	4795284	OR52Y1P	11
ENSG00000286591	41951493	42024329	AC006197.2	12
ENSG00000124571	43522334	43576038	XPO5	6
ENSG00000279270	4803433	4804380	OR52R1	11
ENSG00000271379	42069935	42070625	AC023513.1	12
ENSG00000176925	4821321	4822456	OR51F2	11
ENSG00000132170	12287368	12434356	PPARG	3
ENSG00000197984	4830175	4833072	OR51A8P	11
ENSG00000176922	4847489	4849238	OR51S1	11
ENSG00000001630	92112153	92134803	CYP51A1	7
ENSG00000176904	4859610	4863652	OR51H1	11
ENSG00000177082	84639285	84654343	WDR73	15
ENSG00000198217	4871717	4878117	OR51H2P	11
ENSG00000223299	96638187	96638514	RN7SKP108	14
ENSG00000151233	42081845	42144874	GXYLT1	12
ENSG00000287350	96663791	96681827	AL137786.2	14
ENSG00000176900	4881819	4882883	OR51T1	11
ENSG00000258979	96738021	96793084	LINC02299	14
ENSG00000197023	4889593	4890596	OR51A6P	11
ENSG00000285772	92112159	92179511	AC000120.2	7
ENSG00000176895	4903783	4909462	OR51A7	11
ENSG00000287772	96749695	96755556	AL137786.3	14
ENSG00000285953	92131774	92245924	AC000120.3	7
ENSG00000176893	4912588	4919350	OR51G2	11
ENSG00000188693	92134604	92180725	CYP51A1-AS1	7
ENSG00000278870	4923374	4924339	OR51G1	11
ENSG00000227023	4937371	4938294	OR51A3P	11
ENSG00000205497	4942831	4947605	OR51A4	11
ENSG00000219470	43538822	43539703	AL355802.1	6
ENSG00000240720	92141643	92179531	LRRD1	7
ENSG00000252218	43544144	43544270	AL355802.2	6
ENSG00000205496	4954772	4955713	OR51A2	11
ENSG00000225003	4972943	4973884	OR51A5P	11
ENSG00000180096	30378133	30395991	SEPTIN1	16
ENSG00000176798	4994851	5005536	OR51L1	11
ENSG00000224300	5015138	5016079	OR51P1P	11
ENSG00000015153	42157104	42238349	YAF2	12
ENSG00000230261	5037013	5037951	OR52J2P	11
ENSG00000225026	12328003	12328274	AC091492.1	3
ENSG00000205495	5046526	5047461	OR52J3	11
ENSG00000176787	5058650	5059627	OR52E2	11
ENSG00000273085	5069572	5070497	OR52E1	11
ENSG00000237354	5076130	5077066	OR52S1P	11
ENSG00000226157	5092676	5093611	OR52E3P	11
ENSG00000203560	5104153	5105084	OR52J1P	11
ENSG00000236897	5106062	5107530	AC113331.1	11
ENSG00000205494	5120621	5124513	OR52A4P	11
ENSG00000174720	112637107	112657592	LARP7	4
ENSG00000170734	43576185	43620523	POLH	6
ENSG00000171944	5128776	5138356	OR52A5	11
ENSG00000267379	14402717	14408723	AC008569.1	19
ENSG00000182070	5143219	5154757	OR52A1	11
ENSG00000203362	43588230	43591362	POLH-AS1	6
ENSG00000100749	96797382	96931722	VRK1	14
ENSG00000176752	5170351	5171296	OR51A1P	11
ENSG00000176748	5177714	5178664	OR52Z1	11
ENSG00000280137	30379763	30380110	AC116348.4	16
ENSG00000176742	5199735	5200682	OR51V1	11
ENSG00000224091	5205041	5207308	AC104389.2	11
ENSG00000155926	133036728	133102912	SLA	8
ENSG00000179965	30407414	30431108	ZNF771	16
ENSG00000285498	5224309	5225461	AC104389.7	11
ENSG00000221031	5224448	5224639	AC104389.1	11
ENSG00000225163	96931367	96945394	LINC00618	14
ENSG00000172432	43605316	43629264	GTPBP2	6
ENSG00000123136	14408798	14419383	DDX39A	19
ENSG00000280070	96992864	96996601	AL049833.3	14
ENSG00000288034	97005592	97007624	AL049833.4	14
ENSG00000259026	97110416	97119247	AL049833.2	14
ENSG00000199787	30419625	30419759	SNORA80C	16
ENSG00000258393	97116355	97121501	AL049833.1	14
ENSG00000259110	97154857	97158736	LINC02304	14
ENSG00000249532	112646476	112650051	MIR302CHG	4
ENSG00000285584	97180525	97217778	AL158800.1	14
ENSG00000246084	97427071	97582146	LINC02325	14
ENSG00000199169	112647874	112647941	MIR367	4
ENSG00000199145	112648004	112648071	MIR302D	4
ENSG00000207927	112648183	112648251	MIR302A	4
ENSG00000199102	112648363	112648430	MIR302C	4
ENSG00000284463	112648485	112648557	MIR302B	4
ENSG00000220924	112685055	112685503	OSTCP4	4
ENSG00000179958	30423615	30430030	DCTPP1	16
ENSG00000250046	112693047	112706810	AC106864.1	4
ENSG00000248633	112693459	112693792	WRBP1	4
ENSG00000244734	5225464	5229395	HBB	11
ENSG00000241002	112738672	112739106	AC017007.3	4
ENSG00000202536	112755816	112755917	Y_RNA	4
ENSG00000241741	112788083	112788878	RPL7AP30	4
